time,data1,data2,valid
0.075782,207,154,1
0.075882,153,89,1
0.075883,47,207,1
0.075984,127,136,1
0.075985,50,133,1
0.075986,187,16,1
0.075987,236,50,1
0.075989,196,243,1
0.075990,66,31,1
0.076090,137,14,1
0.076091,144,190,1
0.076092,19,122,1
0.076094,166,12,1
0.076095,39,59,1
0.076096,50,215,1
0.076098,80,174,1
0.076099,195,25,1
0.076100,41,167,1
0.076102,203,199,1
0.076102,137,110,1
0.076104,61,101,1
0.076105,149,32,1
0.076107,184,97,1
0.076108,219,50,1
0.076109,118,144,1
0.076111,72,130,1
0.076112,87,108,1
0.076113,144,21,1
0.076114,23,189,1
0.076115,101,50,1
0.076116,212,70,1
0.076118,116,237,1
0.076119,170,24,1
0.076120,205,191,1
0.076121,10,115,1
0.076122,74,225,1
0.076123,159,191,1
0.076224,27,238,1
0.076225,27,200,1
0.076226,218,124,1
0.076227,172,202,1
0.076229,6,170,1
0.076230,207,244,1
0.076231,186,198,1
0.076232,142,4,1
0.076233,213,25,1
0.076234,118,216,1
0.076235,180,20,1
0.076336,241,95,1
0.076336,147,236,1
0.076338,183,188,1
0.076338,197,29,1
0.076340,10,63,1
0.076341,70,139,1
0.076342,12,84,1
0.076343,245,179,1
0.076444,82,41,1
0.076445,240,94,1
0.076446,139,140,1
0.076447,237,178,1
0.076447,226,164,1
0.076449,92,137,1
0.076450,233,212,1
0.076451,130,33,1
0.076453,126,62,1
0.076453,213,236,1
0.076454,251,149,1
0.076456,221,81,1
0.076457,95,111,1
0.076458,73,19,1
0.076459,77,216,1
0.076460,103,33,1
0.076461,152,78,1
0.076462,45,66,1
0.076463,101,228,1
0.076465,14,39,1
0.076466,177,50,1
0.076467,136,144,1
0.076468,161,24,1
0.076470,50,69,1
0.076471,7,100,1
0.076571,241,216,1
0.076572,168,6,1
0.076573,102,144,0
0.076573,171,78,0
0.076574,178,66,0
0.076575,208,235,0
0.076576,68,51,0
0.076577,206,155,0
0.076578,16,187,0
0.076579,232,12,0
0.076580,151,122,0
0.076581,227,161,0
0.076582,92,248,0
0.076584,44,193,1
0.076585,57,58,1
0.076685,62,169,1
0.076686,188,166,1
0.076687,42,194,1
0.076688,195,70,1
0.076689,61,189,1
0.076691,180,191,1
0.076692,15,248,1
0.076694,235,184,1
0.076695,240,196,1
0.076696,144,50,1
0.076697,225,121,1
0.076698,249,94,1
0.076699,111,83,1
0.076700,116,21,1
0.076701,241,197,1
0.076702,138,112,1
0.076703,115,43,1
0.076704,232,145,1
0.076705,189,211,1
0.076706,23,140,1
0.076707,133,196,1
0.076709,57,189,1
0.076710,201,63,1
0.076810,165,165,1
0.076810,0,16,1
0.076811,176,214,1
0.076812,216,52,1
0.076813,64,158,1
0.076814,43,187,1
0.076816,179,48,1
0.076817,241,132,1
0.076818,135,162,1
0.076819,243,28,1
0.076820,69,79,1
0.076822,232,106,1
0.076823,170,196,1
0.076824,187,137,1
0.076825,89,58,1
0.076826,91,224,1
0.076827,164,21,1
0.076828,26,142,1
0.076829,237,47,1
0.076830,29,120,1
0.076831,212,132,1
0.076833,31,222,0
0.076834,216,199,0
0.076934,27,8,0
0.076935,158,0,0
0.076936,157,193,0
0.076938,147,136,0
0.076939,181,14,0
0.076940,189,196,0
0.076941,154,17,0
0.076942,120,20,0
0.076944,109,59,0
0.076945,175,186,0
0.076945,191,37,1
0.076946,161,41,1
0.076947,185,9,1
0.076949,77,1,1
0.076950,34,209,1
0.076951,30,33,1
0.076952,2,75,1
0.076953,12,28,1
0.076955,23,15,1
0.076956,50,249,1
0.076957,149,152,1
0.076957,106,91,1
0.076959,118,204,1
0.076960,162,88,1
0.077060,154,159,1
0.077061,251,126,1
0.077062,246,76,1
0.077064,165,74,1
0.077065,45,237,1
0.077165,204,95,1
0.077166,58,135,1
0.077167,247,225,1
0.077168,74,235,1
0.077169,173,35,1
0.077170,182,195,1
0.077171,56,197,1
0.077173,130,243,1
0.077173,146,1,1
0.077174,145,245,1
0.077175,50,200,1
0.077176,131,96,1
0.077178,234,9,1
0.077178,38,233,1
0.077180,58,178,1
0.077181,62,248,1
0.077183,241,191,1
0.077184,25,162,1
0.077185,79,114,1
0.077186,32,212,1
0.077187,76,167,1
0.077188,102,100,1
0.077189,5,181,1
0.077190,87,156,1
0.077290,189,146,1
0.077292,13,40,1
0.077392,31,253,1
0.077393,249,105,1
0.077394,208,105,1
0.077394,11,55,1
0.077395,48,153,1
0.077397,111,49,1
0.077398,193,196,1
0.077399,185,55,1
0.077400,6,245,1
0.077401,95,194,1
0.077501,247,180,1
0.077602,202,47,1
0.077603,28,55,1
0.077603,77,197,1
0.077605,133,106,1
0.077705,190,53,1
0.077706,231,6,1
0.077707,183,39,1
0.077708,212,70,1
0.077808,14,76,1
0.077809,200,121,1
0.077810,78,186,1
0.077811,25,211,1
0.077911,69,30,1
0.077912,11,84,1
0.077913,123,108,1
0.077914,163,150,1
0.077915,62,160,1
0.077916,118,15,1
0.077917,32,16,1
0.077918,141,94,1
0.077919,115,64,1
0.077920,243,147,1
0.077921,204,209,1
0.077922,56,74,1
0.077923,212,32,1
0.077924,163,218,1
0.077925,92,141,1
0.077926,41,46,1
0.077927,194,238,1
0.077928,93,132,1
0.077929,104,117,1
0.078029,99,237,1
0.078031,224,141,1
0.078032,111,138,1
0.078033,161,3,1
0.078035,54,215,1
0.078036,154,80,1
0.078037,140,202,1
0.078038,199,38,1
0.078039,175,214,1
0.078139,83,153,1
0.078140,230,222,1
0.078141,189,225,1
0.078142,213,65,1
0.078144,42,11,1
0.078145,118,104,1
0.078147,31,213,1
0.078148,118,201,1
0.078149,75,144,1
0.078150,231,23,1
0.078151,148,65,1
0.078152,221,16,1
0.078154,228,32,1
0.078154,220,193,1
0.078156,200,227,1
0.078157,80,98,1
0.078157,54,216,1
0.078158,55,95,1
0.078258,104,113,1
0.078260,6,164,1
0.078261,146,180,1
0.078262,248,63,1
0.078263,78,180,1
0.078264,227,73,1
0.078365,244,64,1
0.078365,26,89,1
0.078366,207,192,1
0.078367,66,212,1
0.078368,125,253,1
0.078468,231,209,1
0.078469,209,192,1
0.078470,210,145,1
0.078471,175,103,1
0.078472,4,8,1
0.078473,182,241,1
0.078474,181,230,1
0.078475,132,251,0
0.078477,97,95,0
0.078577,224,234,0
0.078578,13,17,0
0.078579,140,113,0
0.078581,32,149,0
0.078681,115,96,0
0.078682,237,170,0
0.078683,245,72,0
0.078684,10,10,0
0.078686,68,184,0
0.078687,113,80,0
0.078688,80,88,0
0.078689,144,239,1
0.078690,33,28,1
0.078691,154,59,1
0.078692,31,63,1
0.078693,229,4,1
0.078694,127,159,1
0.078695,235,74,1
0.078696,0,20,1
0.078697,120,36,1
0.078698,18,198,1
0.078798,132,179,1
0.078898,130,140,1
0.078900,168,204,1
0.078901,64,226,1
0.078903,224,242,1
0.078903,165,52,1
0.078904,192,140,1
0.078905,188,75,1
0.078906,15,59,1
0.078908,139,25,1
0.078909,9,76,1
0.078910,102,44,1
0.078911,24,65,1
0.078912,200,185,1
0.078913,118,37,1
0.078914,180,115,1
0.078916,240,160,1
0.078917,191,232,1
0.079017,216,214,1
0.079018,239,152,1
0.079019,236,253,1
0.079020,194,122,1
0.079021,15,141,1
0.079121,56,105,1
0.079122,198,27,1
0.079123,103,112,1
0.079125,131,48,1
0.079126,184,169,1
0.079127,130,14,1
0.079128,112,133,1
0.079130,114,104,1
0.079131,102,31,1
0.079132,216,225,1
0.079133,96,112,1
0.079134,22,86,1
0.079135,178,166,1
0.079137,14,118,1
0.079138,224,204,1
0.079139,170,45,1
0.079140,86,173,1
0.079141,192,13,1
0.079242,195,233,1
0.079243,96,154,1
0.079243,150,206,1
0.079245,199,174,1
0.079246,199,18,1
0.079346,104,36,1
0.079347,189,190,1
0.079349,52,164,1
0.079350,69,144,1
0.079450,82,152,1
0.079451,36,37,1
0.079452,5,189,1
0.079453,158,241,1
0.079454,211,186,1
0.079456,223,53,1
0.079457,73,123,1
0.079459,12,149,1
0.079460,60,106,1
0.079461,43,227,1
0.079462,212,135,1
0.079463,31,91,1
0.079563,63,68,1
0.079564,52,92,1
0.079565,124,186,1
0.079566,39,231,1
0.079567,4,38,1
0.079568,24,204,1
0.079569,88,82,1
0.079570,9,209,1
0.079571,180,187,1
0.079572,239,109,1
0.079672,49,244,1
0.079673,219,90,1
0.079674,134,67,1
0.079676,137,1,1
0.079677,180,121,1
0.079777,45,94,1
0.079779,31,52,1
0.079780,229,104,1
0.079781,69,149,1
0.079782,90,124,1
0.079784,132,177,1
0.079785,35,176,1
0.079787,30,26,1
0.079788,116,173,1
0.079788,11,209,1
0.079790,192,136,1
0.079791,82,248,1
0.079792,193,138,1
0.079794,115,13,0
0.079795,70,9,0
0.079895,160,166,0
0.079897,235,119,0
0.079997,111,190,0
0.079998,111,255,0
0.079999,182,60,0
0.080001,95,38,0
0.080101,190,179,0
0.080102,181,204,1
0.080103,80,162,1
0.080104,0,184,1
0.080105,84,221,1
0.080205,69,69,1
0.080206,94,41,1
0.080207,165,101,1
0.080208,69,251,1
0.080209,184,14,1
0.080210,34,9,1
0.080211,60,202,1
0.080212,65,129,1
0.080213,128,47,1
0.080214,147,17,1
0.080215,51,123,1
0.080216,231,159,1
0.080218,217,244,1
0.080219,78,174,1
0.080220,83,124,1
0.080221,83,171,1
0.080222,152,76,1
0.080223,78,60,1
0.080225,173,232,1
0.080226,110,53,1
0.080226,95,149,1
0.080227,72,45,1
0.080228,46,197,1
0.080230,29,10,1
0.080231,245,202,1
0.080232,166,68,1
0.080233,254,35,1
0.080234,77,61,1
0.080334,251,43,1
0.080335,8,174,1
0.080337,16,54,1
0.080338,217,27,1
0.080339,66,217,1
0.080339,245,191,1
0.080340,80,88,1
0.080341,148,155,1
0.080342,110,55,1
0.080343,83,210,1
0.080345,200,169,1
0.080346,205,243,1
0.080347,47,234,1
0.080447,7,173,1
0.080448,0,61,1
0.080449,129,214,1
0.080450,143,16,1
0.080452,230,23,1
0.080453,131,244,1
0.080454,201,252,1
0.080455,82,214,1
0.080456,186,207,1
0.080457,92,223,1
0.080458,193,158,1
0.080459,107,211,1
0.080460,250,47,1
0.080560,251,103,1
0.080561,21,162,1
0.080562,30,111,1
0.080563,93,129,1
0.080564,61,73,1
0.080565,216,180,1
0.080566,205,45,1
0.080567,237,174,1
0.080568,34,143,1
0.080569,77,24,1
0.080570,49,249,1
0.080571,1,217,1
0.080572,212,120,1
0.080573,179,242,1
0.080574,197,22,1
0.080575,191,192,1
0.080576,21,156,1
0.080577,96,19,1
0.080578,142,81,1
0.080580,228,27,1
0.080581,36,203,1
0.080582,60,62,1
0.080682,164,147,1
0.080684,195,101,1
0.080685,2,111,1
0.080686,2,183,1
0.080687,127,61,1
0.080688,190,22,1
0.080690,95,167,1
0.080690,87,238,1
0.080692,95,80,1
0.080693,45,139,1
0.080694,70,241,1
0.080695,149,45,1
0.080696,12,58,1
0.080697,92,104,1
0.080699,220,157,1
0.080700,239,151,1
0.080700,107,171,1
0.080701,237,215,1
0.080703,20,86,1
0.080704,142,16,1
0.080705,195,135,1
0.080805,79,245,1
0.080806,200,151,1
0.080807,136,114,1
0.080808,190,201,1
0.080908,239,101,1
0.080910,212,82,1
0.080911,226,222,1
0.080912,146,79,1
0.080914,129,33,1
0.080915,55,3,1
0.080916,224,79,1
0.080918,89,151,1
0.081018,128,50,1
0.081019,147,47,1
0.081021,92,56,1
0.081022,73,114,1
0.081023,113,46,1
0.081024,133,108,1
0.081025,200,214,1
0.081027,192,142,1
0.081028,46,164,1
0.081029,76,104,1
0.081030,184,79,1
0.081031,150,199,1
0.081033,97,131,1
0.081133,254,88,1
0.081134,214,72,1
0.081135,139,200,1
0.081136,191,123,1
0.081137,148,250,1
0.081138,78,178,1
0.081139,255,109,1
0.081141,138,206,1
0.081142,133,172,1
0.081143,221,178,1
0.081144,63,7,1
0.081145,32,92,1
0.081146,34,199,1
0.081148,68,0,1
0.081248,131,124,1
0.081249,169,142,1
0.081250,251,139,1
0.081251,25,15,1
0.081253,135,3,1
0.081254,49,105,1
0.081255,67,103,1
0.081355,224,209,1
0.081357,237,94,1
0.081357,205,242,0
0.081358,3,101,0
0.081359,74,236,0
0.081360,122,143,0
0.081362,206,44,0
0.081363,188,82,0
0.081365,7,38,0
0.081366,28,130,0
0.081367,233,47,0
0.081368,101,12,0
0.081369,200,31,0
0.081370,57,164,1
0.081470,101,5,1
0.081471,112,227,1
0.081571,36,237,1
0.081572,203,58,1
0.081574,74,35,1
0.081575,36,100,1
0.081576,236,103,1
0.081577,44,173,1
0.081677,122,41,1
0.081678,174,15,0
0.081679,19,99,0
0.081681,147,79,0
0.081681,113,228,0
0.081782,163,204,0
0.081783,94,80,0
0.081784,63,200,0
0.081784,233,254,0
0.081785,142,188,0
0.081786,224,131,0
0.081886,158,155,0
0.081888,135,253,0
0.081889,83,182,0
0.081891,110,254,1
0.081892,157,234,1
0.081893,55,185,1
0.081893,110,59,1
0.081895,82,133,1
0.081896,98,29,1
0.081897,153,6,1
0.081997,157,199,1
0.081999,131,251,1
0.082000,197,158,1
0.082001,196,3,1
0.082002,128,151,1
0.082003,173,35,1
0.082003,8,200,1
0.082004,163,94,1
0.082005,95,65,1
0.082006,3,72,1
0.082007,77,16,1
0.082009,196,142,1
0.082010,102,234,1
0.082011,108,251,1
0.082012,62,207,1
0.082013,241,173,1
0.082014,7,185,1
0.082015,32,124,1
0.082016,29,29,1
0.082017,49,200,1
0.082118,31,84,1
0.082119,137,240,1
0.082120,255,50,1
0.082121,115,243,1
0.082122,18,25,1
0.082123,248,33,1
0.082124,182,197,1
0.082125,83,219,1
0.082127,196,167,1
0.082128,234,35,1
0.082228,231,30,1
0.082328,246,129,1
0.082329,177,229,1
0.082331,110,78,1
0.082332,126,97,1
0.082333,242,130,1
0.082334,217,86,1
0.082335,145,163,1
0.082336,195,105,1
0.082337,73,12,1
0.082338,152,16,1
0.082339,75,253,1
0.082340,116,228,1
0.082341,95,126,1
0.082342,38,14,1
0.082343,204,131,1
0.082444,74,150,1
0.082444,50,226,1
0.082446,143,11,1
0.082446,158,211,1
0.082447,19,251,1
0.082449,46,112,1
0.082450,183,167,1
0.082451,43,24,1
0.082452,150,208,1
0.082552,228,182,1
0.082554,62,71,1
0.082555,188,49,1
0.082556,151,99,1
0.082558,243,132,1
0.082559,16,21,1
0.082659,168,27,1
0.082660,13,201,1
0.082661,64,172,1
0.082662,111,181,1
0.082664,191,221,1
0.082665,161,156,1
0.082666,164,194,1
0.082667,245,174,1
0.082668,175,225,1
0.082669,244,81,1
0.082670,236,32,1
0.082770,14,209,1
0.082771,244,210,1
0.082773,249,196,1
0.082774,214,94,1
0.082874,19,0,1
0.082875,100,65,1
0.082877,63,94,1
0.082878,249,169,1
0.082879,12,149,1
0.082880,132,185,1
0.082881,104,1,1
0.082882,129,68,1
0.082883,227,215,1
0.082884,226,232,1
0.082885,149,194,1
0.082886,123,117,1
0.082888,165,115,1
0.082889,39,78,1
0.082890,186,35,1
0.082891,48,11,1
0.082892,182,96,1
0.082893,218,190,1
0.082894,51,203,1
0.082895,236,173,1
0.082896,39,206,1
0.082996,104,144,1
0.082997,19,96,1
0.082998,238,118,1
0.082999,238,204,1
0.083000,176,136,1
0.083001,187,234,1
0.083002,18,174,1
0.083102,76,238,1
0.083104,169,68,1
0.083105,201,43,1
0.083106,72,177,1
0.083107,183,117,1
0.083108,96,93,1
0.083109,230,68,1
0.083110,169,197,1
0.083111,172,209,1
0.083113,165,169,1
0.083113,35,7,1
0.083114,218,157,1
0.083115,86,57,1
0.083116,241,217,1
0.083216,56,105,1
0.083217,125,165,1
0.083219,176,252,1
0.083220,51,144,1
0.083220,210,83,1
0.083222,159,91,1
0.083223,53,115,1
0.083224,159,173,1
0.083225,206,174,1
0.083226,204,178,1
0.083326,186,67,1
0.083327,31,49,1
0.083328,190,31,1
0.083329,47,67,1
0.083330,138,92,1
0.083331,231,26,1
0.083332,166,50,1
0.083333,164,214,1
0.083334,124,155,1
0.083336,159,21,1
0.083337,15,3,1
0.083338,148,90,1
0.083339,193,210,1
0.083340,251,176,1
0.083441,8,25,1
0.083442,51,107,1
0.083443,6,163,1
0.083443,10,175,1
0.083445,250,203,1
0.083446,68,65,1
0.083546,231,141,1
0.083547,142,161,1
0.083548,202,70,1
0.083549,49,191,1
0.083551,130,244,1
0.083651,243,122,1
0.083652,136,175,1
0.083654,161,209,1
0.083655,159,17,1
0.083656,119,224,1
0.083657,148,97,1
0.083658,198,163,1
0.083758,223,192,1
0.083759,108,172,1
0.083760,23,178,1
0.083860,160,68,1
0.083861,238,187,1
0.083862,178,215,1
0.083863,85,115,1
0.083864,198,222,1
0.083866,28,97,1
0.083867,81,60,1
0.083869,168,245,1
0.083870,92,128,1
0.083871,221,41,1
0.083872,9,117,1
0.083873,31,239,1
0.083875,186,92,1
0.083876,73,136,1
0.083877,12,247,1
0.083878,237,39,1
0.083879,56,224,1
0.083881,7,42,1
0.083882,211,201,1
0.083883,76,230,1
0.083983,111,187,1
0.084083,171,246,1
0.084084,120,93,1
0.084085,248,234,1
0.084087,241,127,1
0.084088,53,10,1
0.084089,238,45,1
0.084090,37,7,1
0.084190,198,51,1
0.084290,123,126,1
0.084292,52,95,1
0.084292,155,244,1
0.084294,115,10,1
0.084295,34,16,1
0.084296,137,47,1
0.084297,78,186,1
0.084298,218,172,1
0.084299,208,13,1
0.084301,79,38,1
0.084302,121,37,1
0.084303,40,24,1
0.084304,203,78,1
0.084306,127,69,1
0.084406,70,103,1
0.084407,169,125,1
0.084408,62,77,0
0.084508,80,140,0
0.084509,80,93,0
0.084510,45,203,0
0.084610,158,126,0
0.084612,67,47,0
0.084613,106,69,0
0.084614,226,29,0
0.084714,237,27,0
0.084715,80,138,0
0.084716,182,251,0
0.084717,114,188,0
0.084719,233,101,0
0.084720,66,150,0
0.084721,83,144,0
0.084722,50,91,0
0.084723,165,129,1
0.084724,17,198,1
0.084725,156,1,1
0.084726,97,230,1
0.084727,248,112,1
0.084728,114,170,1
0.084729,168,204,1
0.084730,65,193,1
0.084732,7,198,1
0.084733,91,113,1
0.084734,156,71,1
0.084735,68,3,1
0.084736,143,79,1
0.084737,153,158,1
0.084739,81,136,1
0.084839,125,80,1
0.084840,93,206,1
0.084841,234,191,1
0.084842,199,97,1
0.084843,59,155,1
0.084844,40,180,1
0.084846,228,151,1
0.084847,31,88,1
0.084848,97,233,1
0.084849,121,18,1
0.084850,144,42,1
0.084851,229,229,1
0.084852,181,121,1
0.084853,43,252,1
0.084953,172,185,1
0.084954,32,206,1
0.084955,199,209,1
0.084956,119,152,1
0.084957,137,52,1
0.084958,114,98,1
0.085058,192,165,1
0.085060,201,214,1
0.085061,36,190,1
0.085062,104,54,1
0.085063,137,201,1
0.085064,181,139,1
0.085065,82,233,1
0.085166,247,206,1
0.085166,194,227,1
0.085167,64,224,1
0.085168,25,66,1
0.085169,173,61,1
0.085170,235,41,1
0.085171,101,181,1
0.085172,11,223,1
0.085174,188,100,1
0.085175,133,206,1
0.085176,237,105,1
0.085177,223,73,1
0.085179,179,125,1
0.085180,89,87,1
0.085181,240,143,1
0.085182,196,149,1
0.085282,102,120,1
0.085283,183,140,1
0.085284,145,67,1
0.085384,174,99,1
0.085385,105,93,1
0.085386,138,182,1
0.085387,56,150,1
0.085488,181,51,1
0.085489,124,185,1
0.085589,66,144,1
0.085590,58,239,1
0.085591,81,3,1
0.085691,161,238,1
0.085692,167,21,1
0.085693,133,40,1
0.085694,105,10,1
0.085695,90,223,1
0.085696,248,225,1
0.085697,104,113,1
0.085697,83,13,1
0.085698,216,185,1
0.085799,61,84,1
0.085800,182,173,1
0.085801,146,136,1
0.085802,186,79,1
0.085803,113,24,1
0.085804,128,70,1
0.085805,83,38,1
0.085806,237,13,1
0.085808,69,243,1
0.085809,215,241,1
0.085810,134,76,1
0.085811,55,18,1
0.085812,74,35,1
0.085813,8,36,1
0.085814,40,33,1
0.085815,5,76,1
0.085816,87,90,1
0.085817,234,94,0
0.085819,225,243,0
0.085820,168,45,0
0.085821,76,171,0
0.085822,251,197,0
0.085823,154,130,1
0.085825,244,196,1
0.085826,68,142,1
0.085827,120,42,1
0.085927,107,251,1
0.085928,237,150,1
0.086028,117,60,1
0.086029,78,119,1
0.086030,11,141,1
0.086031,80,43,1
0.086033,106,174,1
0.086034,149,12,1
0.086035,173,176,1
0.086037,203,117,1
0.086037,80,111,1
0.086038,89,22,1
0.086039,143,122,1
0.086041,78,200,1
0.086042,18,24,1
0.086043,120,174,1
0.086043,210,0,1
0.086044,70,45,1
0.086045,45,234,1
0.086046,5,151,1
0.086048,130,2,1
0.086048,150,163,1
0.086149,101,20,1
0.086150,224,39,1
0.086150,73,210,1
0.086151,244,212,1
0.086153,109,61,1
0.086153,228,15,1
0.086155,112,119,1
0.086156,160,67,1
0.086157,198,80,1
0.086158,94,94,1
0.086160,187,155,1
0.086260,52,43,1
0.086360,127,94,1
0.086361,148,207,1
0.086362,60,15,1
0.086364,81,206,1
0.086365,162,20,1
0.086366,180,185,1
0.086368,243,48,1
0.086369,183,183,1
0.086469,152,224,1
0.086470,67,211,1
0.086472,50,23,1
0.086472,94,94,1
0.086474,243,210,1
0.086475,87,170,1
0.086475,208,172,1
0.086476,24,128,1
0.086477,16,1,1
0.086577,129,133,1
0.086677,161,123,1
0.086679,64,109,1
0.086680,139,136,1
0.086681,129,28,1
0.086682,115,136,1
0.086683,246,30,1
0.086783,21,190,1
0.086784,125,43,1
0.086785,141,50,1
0.086787,45,165,1
0.086788,103,164,1
0.086789,56,172,1
0.086790,64,86,1
0.086791,35,203,1
0.086792,121,18,1
0.086793,238,77,1
0.086794,124,54,1
0.086795,38,108,1
0.086795,141,55,1
0.086796,149,68,1
0.086897,41,245,1
0.086898,104,160,1
0.086899,206,148,1
0.086900,94,49,1
0.086901,253,36,1
0.086902,187,118,1
0.086903,143,170,1
0.086904,201,166,1
0.086906,114,126,1
0.087006,121,24,1
0.087007,133,65,1
0.087107,133,34,1
0.087108,205,68,1
0.087109,170,97,1
0.087110,1,129,1
0.087211,152,54,1
0.087212,190,189,1
0.087312,75,49,1
0.087313,178,129,1
0.087313,72,143,1
0.087314,200,230,1
0.087414,222,32,1
0.087415,228,223,1
0.087416,188,139,1
0.087417,49,162,1
0.087418,217,146,1
0.087419,152,68,1
0.087420,18,81,1
0.087420,230,177,1
0.087422,239,212,1
0.087423,208,84,1
0.087424,134,200,1
0.087426,115,75,1
0.087427,113,171,1
0.087527,117,168,1
0.087529,205,136,1
0.087530,60,212,1
0.087630,128,200,1
0.087631,202,82,1
0.087632,240,149,1
0.087732,15,210,1
0.087733,199,126,1
0.087734,34,127,1
0.087736,84,192,1
0.087737,162,246,1
0.087738,22,168,1
0.087739,163,208,1
0.087840,95,97,1
0.087840,65,104,1
0.087842,64,223,1
0.087842,171,119,1
0.087843,227,17,1
0.087844,208,67,1
0.087845,41,158,1
0.087846,235,145,1
0.087847,58,174,0
0.087848,170,214,0
0.087849,236,120,0
0.087850,39,250,0
0.087851,98,186,0
0.087853,21,40,0
0.087853,140,12,0
0.087855,210,159,0
0.087855,5,249,0
0.087857,181,103,1
0.087858,208,175,1
0.087859,183,225,1
0.087860,220,111,1
0.087861,162,231,1
0.087861,168,3,1
0.087862,120,218,1
0.087863,71,66,1
0.087864,249,12,1
0.087865,132,202,1
0.087866,252,17,1
0.087966,244,86,1
0.087967,37,225,1
0.087968,244,255,1
0.087970,172,78,1
0.087970,173,49,1
0.088071,156,12,1
0.088071,61,214,1
0.088073,85,133,1
0.088074,204,116,1
0.088075,239,162,1
0.088176,103,99,1
0.088176,248,67,1
0.088277,87,181,1
0.088278,173,91,1
0.088279,8,249,1
0.088379,128,93,1
0.088380,71,22,1
0.088381,148,223,1
0.088382,232,120,1
0.088383,235,182,1
0.088385,75,101,1
0.088386,221,72,1
0.088387,192,123,1
0.088388,74,130,1
0.088488,71,114,1
0.088489,218,35,1
0.088490,117,176,1
0.088492,120,83,1
0.088493,65,53,1
0.088494,43,142,1
0.088495,238,246,1
0.088496,196,171,1
0.088497,197,93,1
0.088597,121,196,1
0.088598,137,213,1
0.088600,19,228,1
0.088601,66,100,1
0.088602,84,57,1
0.088603,71,176,1
0.088605,142,34,1
0.088606,159,71,1
0.088608,253,92,1
0.088609,94,105,1
0.088610,68,123,1
0.088611,132,158,1
0.088612,236,206,1
0.088613,247,227,1
0.088614,219,182,1
0.088615,177,66,1
0.088615,32,182,1
0.088616,38,11,1
0.088617,249,136,1
0.088618,27,96,1
0.088619,91,241,1
0.088719,232,200,1
0.088721,89,185,1
0.088722,214,0,0
0.088723,135,70,0
0.088724,82,177,0
0.088726,41,3,0
0.088727,238,87,0
0.088727,150,203,0
0.088728,254,82,0
0.088729,246,207,0
0.088730,37,118,0
0.088731,119,141,0
0.088831,211,40,0
0.088932,194,117,0
0.088933,118,124,0
0.088934,61,94,1
0.088934,152,155,1
0.088936,131,219,1
0.088937,163,33,1
0.088938,145,166,1
0.088939,158,178,1
0.088940,249,139,1
0.088941,162,93,1
0.089041,4,125,1
0.089141,35,28,1
0.089242,79,232,1
0.089243,248,142,1
0.089244,89,65,1
0.089244,78,254,1
0.089245,45,203,1
0.089246,32,154,1
0.089247,227,108,1
0.089249,62,31,1
0.089250,12,62,1
0.089251,39,173,1
0.089252,61,165,1
0.089253,199,59,1
0.089254,112,12,1
0.089255,173,112,1
0.089256,233,182,1
0.089257,97,231,1
0.089258,226,62,1
0.089259,98,189,1
0.089260,224,5,1
0.089262,137,131,1
0.089263,188,230,1
0.089264,158,206,1
0.089265,163,14,1
0.089266,108,134,1
0.089267,88,6,1
0.089268,130,245,1
0.089269,42,81,1
0.089270,149,238,1
0.089271,102,103,1
0.089272,181,149,1
0.089273,194,159,1
0.089374,127,43,1
0.089375,236,149,1
0.089376,241,182,1
0.089377,246,0,1
0.089378,58,65,1
0.089380,165,179,1
0.089381,190,252,1
0.089382,223,32,1
0.089482,71,174,1
0.089484,225,70,1
0.089485,54,65,1
0.089585,135,24,1
0.089586,232,255,1
0.089587,43,11,1
0.089588,177,116,1
0.089589,176,72,1
0.089591,83,99,1
0.089592,216,129,1
0.089692,82,61,1
0.089693,70,128,1
0.089695,194,80,1
0.089695,235,162,1
0.089697,222,174,1
0.089698,43,70,1
0.089699,38,221,1
0.089700,92,125,1
